batch_size,epochs,learning_rate,noise_multiplier,max_grad_norm,clipping_mode,algorithm,overall_privacy_spent,dataset,model_name,device,iteration_train_times,training_losses,validation_losses,validation_dice_scores,validation_accuracies,total_training_time
10,100,0.0005,0.5,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",per_layer,Opacus-RS,"[10.031833954344934, 13.181422858308167, 14.963338934898788, 16.990932332738247, 18.348729131592698, 20.01228577369793, 21.177058635035934, 22.64497654660464, 23.693862700188948, 25.035361526891794, 26.00499696797418, 27.256276994414762, 28.167368110791585, 29.350158413261024, 30.21575610260565, 31.344282260803155, 32.17321768635301, 33.257376089851874, 34.05596448353863, 35.10298705397637, 35.87590147766187, 36.89124255660175, 37.6420852740611, 38.62998412181622, 39.361587837970816, 40.32541904099796, 41.040053711545205, 41.98255231777897, 42.68207172005833, 43.6054924203368, 44.29144572605105, 45.197673541060546, 45.87134987009492, 46.761975897107064, 47.424483886457196, 48.300873185890104, 48.95315995077022, 49.81648100533985, 50.459367031124266, 51.31064439039049, 51.94484514406438, 52.78497877503004, 53.411120214462635, 54.240893876419555, 54.85953865554502, 55.67965721287913, 56.29130083095149, 57.10238482767057, 57.707466771529944, 58.510081673385905, 59.109005404098056, 59.903650623208364, 60.49677441849707, 61.28391002565525, 61.8715575137903, 62.65159610344013, 63.23407204317723, 64.00739170093273, 64.58495877183014, 65.35190576139011, 65.92481335580847, 66.68570334026585, 67.2541810038626, 68.00930455408005, 68.57356152778513, 69.32318961765445, 69.88342096402806, 70.62780184810885, 71.18418364243468, 71.92355044984339, 72.47625117437605, 73.21081410170412, 73.75998861124938, 74.4899476055357, 75.03573950051637, 75.76128023146555, 76.30382757500921, 77.02512266124374, 77.56454911620855, 78.28176286836131, 78.81818508367724, 79.53147025709238, 80.06499848201737, 80.77449685159264, 81.30523975107566, 82.01108556242256, 82.5391386193447, 83.24145956530467, 83.7669144866556, 84.46583105838847, 84.98877430158582, 85.68440178201091, 86.20491566393358, 86.89735760669727, 87.41552284709589, 88.1048786524257, 88.62076721968192, 89.30713910631049, 89.82082198988357, 90.50429546012646]",Duke,unet,cpu,"[31.721662998199463, 52.02260184288025, 60.05596590042114, 55.09340476989746, 64.96059989929199, 68.47279691696167, 63.646225929260254, 54.23337006568909, 88.36141109466553, 79.50184607505798, 52.9033100605011, 65.40644001960754, 54.209062814712524, 53.82803797721863, 56.213414907455444, 58.383338928222656, 49.851792097091675, 62.50643825531006, 61.08342003822327, 66.49584794044495, 50.57385587692261, 77.69613313674927, 89.19259309768677, 92.9857280254364, 92.1243371963501, 58.458077907562256, 59.137081146240234, 57.05198097229004, 62.568336963653564, 92.58640003204346, 77.96228289604187, 78.07964587211609, 88.25701403617859, 85.94437909126282, 81.45239400863647, 80.53781700134277, 89.72317314147949, 60.49456000328064, 82.68584394454956, 85.60687112808228, 83.8315269947052, 89.0293619632721, 86.53299188613892, 90.33661317825317, 79.35945200920105, 90.10762810707092, 77.33691716194153, 86.09554100036621, 84.02714514732361, 82.08288502693176, 85.01685285568237, 94.6637978553772, 75.04880428314209, 80.63816022872925, 63.95788097381592, 81.80468678474426, 73.86189103126526, 86.14187383651733, 74.65641212463379, 83.35554671287537, 91.87413811683655, 73.65990614891052, 80.73569107055664, 86.26510524749756, 76.67987394332886, 71.76621103286743, 76.63057613372803, 83.13266682624817, 80.1922378540039, 90.55822730064392, 74.5782561302185, 69.38490700721741, 88.66767311096191, 77.06069707870483, 82.01545405387878, 81.32218599319458, 82.51952004432678, 99.6623969078064, 88.3339409828186, 96.33451819419861, 97.919686794281, 86.21001100540161, 103.95660018920898, 93.2176661491394, 116.815181016922, 89.64874386787415, 111.24665808677673, 78.8955488204956, 102.69269609451294, 95.46847724914551, 101.29100799560547, 110.01066422462463, 124.55282497406006, 124.8279070854187, 128.14431595802307, 129.52679586410522, 121.63927292823792, 101.49667692184448, 107.40126323699951, 114.69374799728394]","[0.13671379017107416, 0.13672458041797986, 0.13669947783152261, 0.13667402122959946, 0.1366596474792018, 0.13667449084195224, 0.13669544277769147, 0.1366468198371656, 0.1367077719081532, 0.1366448872017138, 0.13668316783327045, 0.136666016145186, 0.13665237571253921, 0.13664482940327038, 0.13663978287667938, 0.13661332925160727, 0.1366183107549494, 0.1366286241646969, 0.13659114548654266, 0.13655622438950973, 0.1365734627752593, 0.13656956499273126, 0.13653051853179932, 0.13654744986331824, 0.13654435764659534, 0.13652086980415112, 0.13653780474807276, 0.13654747153773453, 0.13655290459141586, 0.13655028559944846, 0.136520909540581, 0.13651557402177292, 0.13651621702945593, 0.1364871444124164, 0.13650995312315045, 0.13647692131273675, 0.13644891074209503, 0.13649755535703717, 0.1364601958881725, 0.13647191091017288, 0.13644512494405112, 0.13645568399718314, 0.13645544919100674, 0.13644935145522608, 0.13640983538194137, 0.13642443671370996, 0.13645111069534765, 0.1363675377585671, 0.13639549414316812, 0.1363887172756773, 0.13639312079458527, 0.1363614002863566, 0.13638482310555197, 0.13640313437490753, 0.13637567288947827, 0.13635714848836264, 0.136373859463316, 0.13634641603990036, 0.1363757306879217, 0.13644981384277344, 0.1363402930173007, 0.1363447362726385, 0.13630946116013962, 0.13634984059767288, 0.13630910353227096, 0.13633587143637918, 0.13628807212367203, 0.1362870317516905, 0.13630879647804028, 0.13631222103581284, 0.136272567691225, 0.13626089601805716, 0.13628459337985876, 0.13626822197076047, 0.13626279252948184, 0.13624631636070483, 0.1362383510127212, 0.13629123297604648, 0.1362696380326242, 0.1362330335559267, 0.13624942302703857, 0.13623457966428815, 0.13622029983636105, 0.1361931273431489, 0.13620559374491373, 0.13618943907997824, 0.1361552043394609, 0.13618525230523312, 0.1361123142820416, 0.1361516894716205, 0.1361088536002419, 0.13616514567172888, 0.13615003860358035, 0.13608678543206418, 0.136081211494677, 0.13605753941969437, 0.1361022934769139, 0.13605999946594238, 0.1360702948136763, 0.13613196575280392]","[3.0259481343356045, 3.024557200345126, 3.024419979615645, 3.023981051011519, 3.0237060460177334, 3.023548798127608, 3.0232167027213355, 3.022560336373069, 3.0222596580331977, 3.0216964808377353, 3.0212838649749756, 3.0207720561461016, 3.0204813155260952, 3.0200106664137407, 3.019218748266047, 3.018553387035023, 3.0179957259785044, 3.0175014300779863, 3.017112298445268, 3.0171713070435957, 3.0163990042426367, 3.015876228159124, 3.0153486837040293, 3.014899817380038, 3.014638152989474, 3.01424363526431, 3.0141431309960107, 3.0138201171701606, 3.0136677026748657, 3.013572584499012, 3.0132725563916294, 3.012656482783231, 3.012298822402954, 3.0119230530478736, 3.0111419395966963, 3.01025897806341, 3.009846730665727, 3.009256427938288, 3.0090742978182705, 3.0085181648081, 3.008062145926736, 3.00763493234461, 3.0075354034250434, 3.006993304599415, 3.0064103494990957, 3.00649817423387, 3.006209449334578, 3.0060260079123755, 3.005719390782443, 3.005349278450012, 3.0049414092844184, 3.0043504563244907, 3.004240729592063, 3.0040408589623193, 3.0034575137225064, 3.003226388584484, 3.0026074322787197, 3.001746101812883, 3.001407265663147, 3.000982728871432, 3.000860647721724, 3.0006955536929043, 3.000092549757524, 2.999757333235307, 2.9994448206641455, 2.9987118569287388, 2.9982721588828345, 2.9978272047909824, 2.9977730079130693, 2.997685833410783, 2.997329755262895, 2.9973482218655674, 2.9970105561343106, 2.9963095513257114, 2.9957416599447075, 2.9951890490271826, 2.994410612366416, 2.993602752685547, 2.9933484575965186, 2.9924141602082686, 2.9921812035820703, 2.9915695623918013, 2.9909943775697188, 2.9902654886245728, 2.9894676208496094, 2.988879821517251, 2.9883035638115625, 2.9878282113508745, 2.9873307184739546, 2.986764268441634, 2.9861133748834785, 2.985235268419439, 2.984841986136003, 2.984176364811984, 2.983635100451383, 2.983100717717951]","[tensor(0.0986), tensor(0.1021), tensor(0.1027), tensor(0.1035), tensor(0.1040), tensor(0.1043), tensor(0.1053), tensor(0.1071), tensor(0.1079), tensor(0.1094), tensor(0.1097), tensor(0.1110), tensor(0.1112), tensor(0.1124), tensor(0.1140), tensor(0.1153), tensor(0.1161), tensor(0.1173), tensor(0.1174), tensor(0.1171), tensor(0.1186), tensor(0.1196), tensor(0.1201), tensor(0.1200), tensor(0.1207), tensor(0.1211), tensor(0.1212), tensor(0.1217), tensor(0.1223), tensor(0.1219), tensor(0.1220), tensor(0.1224), tensor(0.1227), tensor(0.1235), tensor(0.1244), tensor(0.1263), tensor(0.1273), tensor(0.1275), tensor(0.1275), tensor(0.1283), tensor(0.1293), tensor(0.1302), tensor(0.1302), tensor(0.1306), tensor(0.1310), tensor(0.1310), tensor(0.1313), tensor(0.1313), tensor(0.1317), tensor(0.1324), tensor(0.1330), tensor(0.1337), tensor(0.1339), tensor(0.1345), tensor(0.1345), tensor(0.1347), tensor(0.1349), tensor(0.1366), tensor(0.1376), tensor(0.1378), tensor(0.1379), tensor(0.1380), tensor(0.1381), tensor(0.1384), tensor(0.1386), tensor(0.1401), tensor(0.1397), tensor(0.1403), tensor(0.1403), tensor(0.1401), tensor(0.1407), tensor(0.1405), tensor(0.1406), tensor(0.1404), tensor(0.1411), tensor(0.1410), tensor(0.1411), tensor(0.1409), tensor(0.1402), tensor(0.1407), tensor(0.1416), tensor(0.1415), tensor(0.1422), tensor(0.1423), tensor(0.1421), tensor(0.1425), tensor(0.1429), tensor(0.1428), tensor(0.1434), tensor(0.1437), tensor(0.1442), tensor(0.1443), tensor(0.1445), tensor(0.1445), tensor(0.1454), tensor(0.1455)]","[0.3710140306122449, 0.39228370680658625, 0.3946771002435065, 0.3999032496521336, 0.40570374101345086, 0.4073542947008349, 0.4120151611781076, 0.4225462734809833, 0.42676143610853434, 0.43695374101345086, 0.44136820211038963, 0.4483101301600185, 0.4506971822820037, 0.4554024379638219, 0.4680569848678108, 0.47593199211502785, 0.4817134595315399, 0.48919349344851576, 0.49423212111549164, 0.49241488143552875, 0.4995633551716141, 0.5062199240491652, 0.509417758580705, 0.5137461589749536, 0.5173090720663265, 0.5186307832792207, 0.5184160844735621, 0.5189840851113172, 0.5196761943413729, 0.5182367158511132, 0.5229120767625232, 0.525261080994898, 0.5285540352504638, 0.5306131508000927, 0.5367950269596475, 0.5455288294294991, 0.54974399205705, 0.5530768060064936, 0.5536864781423934, 0.5582884609809833, 0.5628043831168831, 0.5675911699907236, 0.5692498767973099, 0.5741200066674397, 0.5769219619666048, 0.5758058905380334, 0.5761945225533395, 0.5756156510899815, 0.576199957966141, 0.5805926774118738, 0.5834163743622449, 0.5860398669410947, 0.5873407424049165, 0.5888055861549165, 0.5913602301716141, 0.5933314732142857, 0.596107157351577, 0.6010162410134509, 0.6047648640422078, 0.6065440558325603, 0.60638461705705, 0.6068638392857143, 0.6078829791859925, 0.6083667309253247, 0.60992397669295, 0.6139842300556586, 0.6169048585343229, 0.6178922918599258, 0.6182138871173469, 0.6191379072935993, 0.6210076892973099, 0.6177310412801484, 0.6189467619434137, 0.6211553513450835, 0.621683492288961, 0.6234047063427643, 0.62701382044295, 0.6317036757884972, 0.6317933600997218, 0.6338805586154916, 0.6351071501043599, 0.6350989969851577, 0.6378520335691095, 0.6398640422077922, 0.640726461038961, 0.64361538294295, 0.6456735925904453, 0.6470261044758813, 0.6482436369434137, 0.6495245825602969, 0.6490480780380334, 0.64997572182282, 0.6510329096127088, 0.6496477852504638, 0.6493669555890538, 0.6519687065166976]",9598.149219036102
10,100,0.0005,0.7,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",per_layer,Opacus-RS,"[5.278461486082194, 6.77845162840366, 7.626988572733387, 8.591740126144769, 9.236493661421326, 10.024552646680666, 10.574953974868313, 11.266905783809179, 11.760136395868013, 12.389495870397377, 12.843372800241205, 13.427824519415795, 13.852493619951495, 14.40270398628111, 14.804586272040057, 15.327571061710229, 15.71103282645441, 16.211696655658912, 16.579866112154228, 17.06179682477405, 17.417005695050687, 17.88292153195887, 18.22696258147126, 18.67898138607738, 19.01326862669641, 19.45307860887116, 19.778750286806787, 20.207722884032673, 20.525711560240808, 20.944978827046555, 21.25605973850176, 21.666569217392585, 21.97139542408114, 22.373949672660174, 22.6730771989619, 23.068363064527354, 23.36227001577097, 23.75088067910119, 24.039981765847735, 24.422433750561524, 24.70709142511032, 25.08383776438084, 25.364370910811957, 25.7358115791972, 26.01250279700862, 26.378993192623252, 26.652094146470635, 27.01395154877047, 27.28368748400666, 27.641196594519176, 27.907770110953763, 28.26118760027569, 28.524781753748933, 28.874339927343613, 29.135120704475735, 29.48103066570512, 29.73914919105199, 30.081603455710795, 30.33719775903752, 30.67637233266917, 30.929568751675752, 31.265625262901413, 31.516540180389967, 31.849627496385512, 32.09836805200944, 32.42862343811015, 32.67528862453424, 33.002839067579885, 33.24752058369979, 33.57248387663153, 33.8152668307146, 34.13775241383942, 34.378716016671234, 34.69882580341557, 34.93804388814081, 35.25587302483651, 35.493414526067525, 35.80905193503257, 36.044981399047714, 36.35851036659314, 36.59288828199244, 36.90438692971465, 37.1372700920085, 37.44681185238315, 37.67825366242731, 37.98590762226159, 38.21595836892416, 38.521789434261265, 38.75049639002048, 39.054566198869985, 39.28197432019405, 39.58434094726271, 39.8104925925574, 40.11121099199875, 40.33614625109571, 40.635268465827224, 40.85902535539942, 41.15660074811761, 41.37921532942085, 41.6752907799417]",Duke,unet,cpu,"[102.07006192207336, 88.02750420570374, 91.85091090202332, 91.94416093826294, 71.92042708396912, 75.28687715530396, 73.72407698631287, 92.11891102790833, 73.25136089324951, 97.61533522605896, 74.36791706085205, 89.94100189208984, 82.21580076217651, 74.75018501281738, 84.80278301239014, 84.16735601425171, 93.35084199905396, 72.48880290985107, 70.29177713394165, 68.36207795143127, 74.38292980194092, 66.22180485725403, 108.79309511184692, 88.6087110042572, 99.19822597503662, 81.3674988746643, 93.10684585571289, 77.40683007240295, 73.14798402786255, 94.46227693557739, 111.27300930023193, 93.4984838962555, 104.802894115448, 90.31551313400269, 109.75844407081604, 106.64523696899414, 90.81926703453064, 77.16806101799011, 96.29851388931274, 88.06754994392395, 112.40152502059937, 100.977952003479, 91.72882008552551, 92.06037211418152, 98.86132097244263, 83.98682689666748, 98.05768895149231, 101.03715801239014, 80.27974200248718, 87.44261813163757, 108.07283616065979, 99.56564903259277, 96.1784508228302, 112.21064496040344, 99.0545928478241, 108.5660789012909, 100.58991193771362, 98.90773391723633, 94.8784692287445, 116.50809597969055, 97.30485773086548, 66.03581213951111, 60.81640410423279, 47.497010946273804, 59.22736382484436, 51.900771141052246, 73.76395988464355, 52.32463884353638, 61.357582807540894, 59.36112093925476, 45.110114097595215, 47.537760972976685, 50.117165088653564, 42.25534176826477, 63.93120503425598, 50.0617880821228, 43.56869101524353, 65.9454460144043, 62.821768045425415, 55.89413809776306, 57.109039068222046, 47.50395703315735, 63.44417405128479, 66.6621630191803, 53.91060781478882, 48.07378888130188, 52.892367124557495, 48.69760298728943, 62.88665199279785, 65.02726316452026, 49.53652501106262, 58.20991802215576, 60.099331855773926, 55.39893198013306, 38.1379132270813, 37.56496739387512, 33.85797882080078, 32.01912784576416, 36.07548403739929, 32.64886689186096]","[0.1367130893649477, 0.13672445037148215, 0.13670019669966263, 0.13667351549321954, 0.13665971611485336, 0.13667471481092047, 0.13669561617302173, 0.13664806972850452, 0.13670849438869592, 0.13664440675215286, 0.13668395894946475, 0.13666402571129077, 0.13664968808492026, 0.13664156379121722, 0.13663591399337305, 0.136608159903324, 0.13661356044538092, 0.13662334283192953, 0.13658233844872678, 0.13654632279367157, 0.13656252803224506, 0.13655625328873144, 0.13651897690512918, 0.136535669818069, 0.1365316997874867, 0.13650825890627774, 0.13652238701329086, 0.13653206102775806, 0.13654045625166458, 0.1365384260813395, 0.13650923064260773, 0.1365042238524466, 0.1365054448445638, 0.1364799774054325, 0.13650366393002597, 0.13647041176304672, 0.13644279855670352, 0.13648980314081366, 0.13645023288148822, 0.13646184314380994, 0.13643340269724527, 0.1364439328511556, 0.13644579685095584, 0.13643998088258685, 0.13639956532102643, 0.13641482411008893, 0.13644417849454013, 0.13636022625547467, 0.13638766606648764, 0.1363809903462728, 0.13638996716701624, 0.1363576433875344, 0.1363812070904356, 0.13640052622014825, 0.1363752285639445, 0.13635599613189697, 0.13637282631613992, 0.13634707710959695, 0.13637712868777188, 0.13645014257142038, 0.13634168740474817, 0.13634602951281, 0.13631142630721582, 0.13635148062850488, 0.13631079413674094, 0.1363381255756725, 0.13629303195259787, 0.1362914750070283, 0.13631532408974387, 0.1363196156241677, 0.13627719156669849, 0.13626528869975696, 0.13629129799929532, 0.1362771482178659, 0.13627336964462744, 0.13625973282438336, 0.13625515591014514, 0.13630769469521262, 0.13628545313170462, 0.13624906901157263, 0.1362638690254905, 0.13624751206600305, 0.1362339619434241, 0.136205843000701, 0.1362175652475068, 0.13620419213266083, 0.1361682992992979, 0.1361997344277122, 0.13612491073030414, 0.1361650445244529, 0.13612319845141788, 0.13617804556181937, 0.13616429314468848, 0.13610188166300455, 0.13609520955519241, 0.13606709783727472, 0.13611346302610455, 0.13607231053439053, 0.13608353065721918, 0.13614369522441516]","[3.0259044387123804, 3.0245276364413174, 3.0244502371007744, 3.023978255011819, 3.0237040519714355, 3.023638541048223, 3.0232846953652124, 3.022471135312861, 3.0221518819982354, 3.021513342857361, 3.0210410464893687, 3.020449172366749, 3.020163817839189, 3.0196373029188677, 3.01863140409643, 3.0178309787403452, 3.017184246670116, 3.0166361873800103, 3.016235676678744, 3.0165399204600942, 3.015584707260132, 3.015033017505299, 3.0144671310078013, 3.014012488451871, 3.013776020570235, 3.013383150100708, 3.013383399356495, 3.013112263246016, 3.013043002648787, 3.013134241104126, 3.0128894827582617, 3.0121916207400234, 3.011845989660783, 3.0114780339327725, 3.0105648799376055, 3.009523034095764, 3.0091340866955845, 3.008507165041837, 3.0084338838403877, 3.007837945764715, 3.0073935118588535, 3.007014101201838, 3.0070305195721714, 3.006522633812644, 3.005864880301736, 3.006169557571411, 3.0059449672698975, 3.005829616026445, 3.00556894865903, 3.0052808306433936, 3.004884264685891, 3.004241639917547, 3.004283222285184, 3.004190683364868, 3.003547354177995, 3.0034136988899927, 3.0027466145428745, 3.001733248884028, 3.0014161738482388, 3.001001639799638, 3.001001249660145, 3.000938578085466, 3.000312935222279, 3.0000872395255347, 2.99980908090418, 2.9989929524334995, 2.9985535686666314, 2.9981681650335137, 2.998269633813338, 2.9983224760402334, 2.9980098117481577, 2.9983267133886162, 2.9980760270898994, 2.997309370474382, 2.9966779297048394, 2.9961663484573364, 2.9952738176692617, 2.994380073113875, 2.994260137731379, 2.9932437159798364, 2.9930732358585703, 2.992521286010742, 2.9919002706354316, 2.9910986206748267, 2.990209687839855, 2.989654779434204, 2.9891185652125967, 2.9886831153522837, 2.9881657253612173, 2.9876231280240146, 2.9869091619144785, 2.9859515103426846, 2.9855767488479614, 2.9848985130136665, 2.9843841682780874, 2.9837857593189585]","[tensor(0.0989), tensor(0.1024), tensor(0.1029), tensor(0.1035), tensor(0.1040), tensor(0.1043), tensor(0.1053), tensor(0.1076), tensor(0.1086), tensor(0.1101), tensor(0.1104), tensor(0.1118), tensor(0.1125), tensor(0.1135), tensor(0.1155), tensor(0.1167), tensor(0.1177), tensor(0.1191), tensor(0.1191), tensor(0.1180), tensor(0.1201), tensor(0.1211), tensor(0.1213), tensor(0.1210), tensor(0.1217), tensor(0.1218), tensor(0.1222), tensor(0.1224), tensor(0.1230), tensor(0.1221), tensor(0.1221), tensor(0.1224), tensor(0.1227), tensor(0.1234), tensor(0.1244), tensor(0.1269), tensor(0.1280), tensor(0.1279), tensor(0.1281), tensor(0.1287), tensor(0.1296), tensor(0.1306), tensor(0.1305), tensor(0.1308), tensor(0.1311), tensor(0.1310), tensor(0.1312), tensor(0.1311), tensor(0.1314), tensor(0.1321), tensor(0.1330), tensor(0.1336), tensor(0.1335), tensor(0.1344), tensor(0.1341), tensor(0.1341), tensor(0.1344), tensor(0.1365), tensor(0.1378), tensor(0.1379), tensor(0.1377), tensor(0.1376), tensor(0.1375), tensor(0.1380), tensor(0.1381), tensor(0.1395), tensor(0.1390), tensor(0.1400), tensor(0.1399), tensor(0.1396), tensor(0.1399), tensor(0.1396), tensor(0.1395), tensor(0.1393), tensor(0.1400), tensor(0.1393), tensor(0.1398), tensor(0.1396), tensor(0.1383), tensor(0.1388), tensor(0.1399), tensor(0.1390), tensor(0.1403), tensor(0.1404), tensor(0.1401), tensor(0.1405), tensor(0.1406), tensor(0.1404), tensor(0.1410), tensor(0.1417), tensor(0.1422), tensor(0.1422), tensor(0.1425), tensor(0.1422), tensor(0.1431), tensor(0.1433)]","[0.37251329864332094, 0.3940176034902597, 0.39568355751391465, 0.4003154351229128, 0.4071223837546382, 0.40736607142857145, 0.41204505594851576, 0.4255275974025974, 0.4303352200255102, 0.44228406916743973, 0.4470246550324675, 0.45515965619202226, 0.4569814253826531, 0.46196932253014844, 0.47831542062847865, 0.487192355635436, 0.4936097663497217, 0.5020337502898887, 0.5067770538613172, 0.5014376666859925, 0.5101153032235621, 0.517483005275974, 0.5196562644944341, 0.5233106737012987, 0.5268455038265306, 0.5267123362128943, 0.5258299875347866, 0.5247130102040817, 0.5246731505102041, 0.5205105302064007, 0.5251967619434137, 0.527231418135436, 0.5303178267045454, 0.5316866448283859, 0.538316942544063, 0.5489205270176253, 0.5529961807166048, 0.5560001521915584, 0.555433057455937, 0.5603040932282004, 0.5650455849953617, 0.570448385320037, 0.571546338705937, 0.5767172280844156, 0.5793570269016698, 0.5762425353664193, 0.575824008580705, 0.5741009827226345, 0.5738808485041744, 0.5790399611549165, 0.5829362462314471, 0.5854591836734694, 0.586324320211039, 0.5877719518205009, 0.5905594126855288, 0.5921846011131725, 0.5951151945153061, 0.6010515711966605, 0.6051960734577922, 0.6063918642741187, 0.6052540511943414, 0.6053120289308905, 0.6060920106679035, 0.606378275742115, 0.6079228388798701, 0.6127503913497218, 0.6166158757537106, 0.6168369158743042, 0.6167372666396104, 0.6175498608534323, 0.6199994202226345, 0.6138329443993507, 0.6150151466836735, 0.6176576632073284, 0.6177527829313544, 0.6187610520060297, 0.6238476924860853, 0.62960198283859, 0.6290992071544527, 0.6317643712314471, 0.6332138146451762, 0.6330860824443414, 0.6367631392045454, 0.6390378594619666, 0.6400868941326531, 0.6433273060644712, 0.6458040424976809, 0.6470097982374768, 0.6481122811340445, 0.6498769784902597, 0.6494847228664193, 0.6496885508464749, 0.6510501217532467, 0.6482490723562152, 0.6473603823631725, 0.651148865085807]",8744.089015960693
