batch_size,epochs,learning_rate,noise_multiplier,max_per_sample_grad_norm,clipping_mode,algorithm,overall_privacy_spent,dataset,model_name,device,iteration_train_times,training_losses,validation_losses,validation_dice_scores,validation_accuracies,total_training_time
10,100,0.0005,,,,Non-DP,,Duke,unet,cpu,"[16.10648822784424, 16.091636180877686, 15.901784896850586, 15.623888731002808, 16.146315097808838, 15.899610757827759, 16.57096290588379, 15.818541049957275, 16.059813022613525, 16.091201066970825, 16.008014917373657, 16.502032041549683, 16.072620153427124, 15.767659664154053, 16.376546144485474, 16.085749864578247, 16.761075973510742, 16.727753162384033, 16.604798078536987, 16.292171001434326, 16.079575777053833, 16.726338148117065, 16.080612182617188, 16.320817947387695, 16.10432720184326, 16.19177794456482, 16.114513158798218, 16.318023204803467, 16.139407873153687, 16.285803079605103, 16.1901638507843, 16.466407299041748, 16.229953050613403, 16.164427042007446, 15.983283996582031, 16.155724048614502, 16.18671226501465, 16.2378408908844, 16.322497606277466, 16.22693395614624, 16.05672788619995, 16.43814516067505, 16.162875175476074, 16.294392108917236, 15.97772479057312, 16.136995792388916, 16.158463954925537, 16.39881181716919, 16.289644956588745, 16.405786991119385, 16.34868884086609, 16.30305790901184, 16.205723762512207, 16.62881302833557, 16.889570951461792, 17.42867088317871, 17.907022953033447, 16.694588899612427, 16.679189920425415, 16.82689118385315, 16.52694821357727, 16.584636211395264, 16.896347999572754, 16.520721197128296, 16.90211772918701, 16.610116004943848, 16.656800031661987, 16.434024810791016, 16.51383662223816, 16.808446884155273, 16.635748147964478, 16.752644062042236, 17.25451111793518, 17.71418523788452, 22.317589044570923, 16.223379850387573, 15.801254987716675, 15.916821002960205, 16.381319999694824, 19.478830814361572, 19.36871075630188, 15.673654794692993, 15.628811836242676, 16.351756811141968, 16.035937786102295, 15.91969895362854, 16.388214826583862, 16.561371326446533, 16.451580047607422, 16.31865906715393, 16.353294134140015, 16.693960905075073, 22.51479697227478, 15.571165084838867, 17.064815044403076, 31.593831300735474, 22.560559034347534, 24.292838096618652, 29.694339990615845, 26.620042085647583]","[0.13671262336499762, 0.13670307578462543, 0.13670089028098367, 0.1366954752893159, 0.13669915632768112, 0.1366812243606105, 0.13663624994682544, 0.13663776715596518, 0.1366366075746941, 0.13666116468834155, 0.13658108133258243, 0.13656632827989984, 0.13657629851138953, 0.13655609795541473, 0.13658377979740952, 0.13656562024896796, 0.13661896821224329, 0.1365724549149022, 0.13650399627107562, 0.13651240955699573, 0.13653491482590185, 0.13649414163647275, 0.13646328449249268, 0.13646312554677328, 0.1364654338721073, 0.13646269928325305, 0.13642419468272815, 0.13640669259158048, 0.13640572808005594, 0.13640433008020575, 0.13631696412057587, 0.1363584092169097, 0.13631043289646957, 0.1363034790212458, 0.1363660530610518, 0.13625716440605395, 0.13626710573832193, 0.1362620158628984, 0.13627854260531339, 0.13628168178327155, 0.1362243818514275, 0.13619480711041074, 0.1361724535624186, 0.13619043249072452, 0.13615628444787228, 0.13610972780169864, 0.1361300584041711, 0.13612330321109656, 0.13612266381581625, 0.13606464501583215, 0.13607893568096738, 0.1360436858552875, 0.1360845457423817, 0.1359893408688632, 0.1360578898227576, 0.13600755460334546, 0.1359346274173621, 0.135945919788245, 0.13593581228545218, 0.13601606181173614, 0.13596457423585834, 0.13589510773167465, 0.13591703140374387, 0.13586353894435999, 0.13592512318582245, 0.13584605130282315, 0.13588054974873862, 0.1358030889973496, 0.13583189790899103, 0.13577068213260535, 0.13581141558560458, 0.13567730152245724, 0.13583658680771338, 0.13570311575224905, 0.13569467356710724, 0.13574013565525864, 0.13568144856077252, 0.1356986905589248, 0.13559419097322406, 0.13561497312603574, 0.13554938995476926, 0.1355703238284949, 0.13561899373025604, 0.13559303139195297, 0.13556348916256067, 0.13555115641969623, 0.13551937088821875, 0.13547397021091345, 0.13545967954577823, 0.1354544668486624, 0.1354949835574988, 0.13538072687206845, 0.1354744578852798, 0.13536948868722626, 0.13532804359089246, 0.13541260993841922, 0.1353890137238936, 0.13539955110260934, 0.1353276570638021, 0.13527181293025162]","[3.0257867791435937, 3.0198593898253008, 3.012416796250777, 3.003420829772949, 2.99370999769731, 2.9877721071243286, 2.9867783026261763, 2.985782504081726, 2.984784473072399, 2.983786550435153, 2.9827878041700884, 2.9817900440909644, 2.980786301872947, 2.9797822778875176, 2.97877620566975, 2.9777701876380225, 2.976763595234264, 2.975753838365728, 2.974746422334151, 2.973735375837846, 2.9727219451557505, 2.9717087854038584, 2.970691529187289, 2.9696742512963037, 2.968653830614957, 2.9676336483521895, 2.966609098694541, 2.96558340029283, 2.964555165984414, 2.9635263681411743, 2.9624917723915796, 2.9614586613394995, 2.960421020334417, 2.9593801606785166, 2.9583402655341406, 2.9572948434136133, 2.9562476114793257, 2.955195101824674, 2.954141519286416, 2.953085856004195, 2.9520271474664863, 2.950966574928977, 2.9499047994613647, 2.948840390552174, 2.9477747028524224, 2.9467049078507856, 2.945631352337924, 2.944557092406533, 2.9434790394522925, 2.942399198358709, 2.9413163661956787, 2.9402327754280786, 2.939145727591081, 2.9380555911497637, 2.936965974894437, 2.9358748631043867, 2.9347809661518443, 2.933684327385642, 2.932585434480147]","[tensor(0.0986), tensor(0.1124), tensor(0.1261), tensor(0.1376), tensor(0.1451), tensor(0.1482), tensor(0.1488), tensor(0.1492), tensor(0.1497), tensor(0.1501), tensor(0.1505), tensor(0.1509), tensor(0.1513), tensor(0.1518), tensor(0.1521), tensor(0.1525), tensor(0.1529), tensor(0.1532), tensor(0.1535), tensor(0.1538), tensor(0.1542), tensor(0.1544), tensor(0.1547), tensor(0.1551), tensor(0.1554), tensor(0.1557), tensor(0.1560), tensor(0.1562), tensor(0.1564), tensor(0.1567), tensor(0.1569), tensor(0.1571), tensor(0.1573), tensor(0.1576), tensor(0.1578), tensor(0.1580), tensor(0.1582), tensor(0.1584), tensor(0.1587), tensor(0.1589), tensor(0.1590), tensor(0.1592), tensor(0.1595), tensor(0.1596), tensor(0.1597), tensor(0.1599), tensor(0.1601), tensor(0.1603), tensor(0.1604), tensor(0.1607), tensor(0.1608), tensor(0.1608), tensor(0.1609), tensor(0.1610), tensor(0.1611), tensor(0.1612), tensor(0.1612), tensor(0.1614), tensor(0.1615)]","[0.371722446080705, 0.45737821051716143, 0.5379002275626159, 0.597213263856679, 0.6339584661989796, 0.6490036888334879, 0.6511416178687384, 0.6531789917671614, 0.6551946240143784, 0.6571169483418368, 0.6589015755449907, 0.6606544961734694, 0.6623258856099258, 0.6640407583487941, 0.6655998159206865, 0.6671253551136364, 0.6685449037569573, 0.6699091923701299, 0.671168396335807, 0.6723759638798701, 0.6735636015769945, 0.6746035772263451, 0.6756924715909091, 0.6767523770871985, 0.6777298454893321, 0.678626688601577, 0.6794936369434137, 0.68030985476577, 0.681117919468924, 0.6818825008696661, 0.6826117520871985, 0.6832984259044527, 0.6839787584067718, 0.6846319138450835, 0.6852805397727273, 0.6858793410830241, 0.6864310354823747, 0.6869618941326531, 0.6874601403061225, 0.6879438920454546, 0.6884113375463822, 0.6888606650046383, 0.689312710169295, 0.6896913772611317, 0.69007547976577, 0.6904197225765306, 0.6907829893320965, 0.6911843039772727, 0.6915068051368275, 0.6918483302411874, 0.6921201008812616, 0.6923828125, 0.6925938876971243, 0.6928022451878478, 0.693033250231911, 0.6932035598330241, 0.6934418120941559, 0.6936800643552876, 0.693875739216141]",1952.0709018707275
